,community1,community2,edges
7497,5,141,2
7498,5,42,17
7499,5,499,1
7500,5,113,2
7501,5,30,3
7502,5,172,3
7503,5,24,3
7504,5,84,1
7505,5,313,1
7506,5,131,2
7507,5,117,3
7508,5,96,4
7509,5,1590,1
7510,5,1081,1
7511,5,428,1
7512,5,51,1
7513,5,1308,1
7514,5,22,1
7515,5,686,1
7516,5,991,1
7517,5,2321,1
7518,466,117,431
7519,466,1254,7
7520,466,141,15
7521,466,313,120
7522,466,98,36
7523,466,18,6
7524,466,2154,1
7525,466,105,2
7526,466,784,1
7527,466,396,3
7528,466,445,1
7529,466,42,3
7530,466,125,1
7531,466,60,3
7532,466,191,1
7533,466,24,12
7534,466,1879,3
7535,466,428,1
7536,466,801,1
7537,466,185,1
7538,466,158,1
7539,466,1074,1
7540,466,1590,1
7541,42,18,2834
7542,42,1254,1568
7543,42,445,467
7544,42,599,11580
7545,42,67,753
7546,42,30,279
7547,42,197,59
7548,42,113,70
7549,42,60,7
7550,42,90,9
7551,42,20,46
7552,42,141,29
7553,42,58,22
7554,42,77,29
7555,42,117,25
7556,42,98,2
7557,42,441,38
7558,42,1966,3
7559,42,1822,1
7560,42,84,85
7561,42,172,9
7562,42,1081,16
7563,42,972,2
7564,42,105,5
7565,42,96,20
7566,42,131,1
7567,42,51,3
7568,42,1590,10
7569,42,1696,2
7570,42,73,2
7571,42,1084,1
7572,42,24,3
7573,42,633,4
7574,42,1731,1
7575,42,1245,1
7576,42,814,2
7577,42,13,1
7578,42,1160,1
7579,42,1580,3
7580,42,512,1
7581,42,1638,2
7582,42,1840,1
7583,117,141,2646
7584,117,60,41
7585,117,313,328
7586,117,81,6
7587,117,784,3
7588,117,1254,26
7589,117,24,1
7590,117,18,19
7591,117,98,722
7592,117,158,13
7593,117,172,5
7594,117,105,21
7595,117,441,1
7596,117,76,2
7597,117,90,9
7598,117,276,4
7599,117,30,3
7600,117,82,3
7601,117,67,12
7602,117,498,19
7603,117,970,2
7604,117,131,1
7605,117,78,6
7606,117,189,4
7607,117,36,2
7608,117,20,1
7609,117,463,4
7610,117,73,2
7611,117,445,4
7612,117,216,21
7613,117,64,2
7614,117,259,1
7615,117,253,2
7616,117,113,2
7617,117,96,3
7618,117,1935,2
7619,117,2115,3
7620,117,1693,2
7621,117,171,8
7622,117,58,1
7623,117,471,1
7624,117,9,10
7625,117,879,2
7626,117,77,1
7627,117,182,2
7628,117,1317,1
7629,117,185,1
7630,117,1165,2
7631,117,209,6
7632,117,744,3
7633,117,169,1
7634,117,738,6
7635,117,428,2
7636,117,31,1
7637,117,213,4
7638,117,241,1
7639,117,255,4
7640,117,273,7
7641,117,599,3
7642,117,318,2
7643,117,51,1
7644,117,347,4
7645,117,633,10
7646,117,756,1
7647,117,965,4
7648,117,1308,1
7649,117,269,2
7650,117,638,1
7651,117,614,2
7652,117,472,1
7653,117,1095,2
7654,117,491,1
7655,117,1333,4
7656,117,242,2
7657,117,543,2
7658,117,561,1
7659,117,596,2
7660,117,641,1
7661,117,2417,7
7662,117,675,1
7663,117,757,1
7664,117,978,1
7665,117,329,1
7666,117,722,1
7667,117,872,1
7668,117,1590,1
7669,117,1035,1
7670,117,1000,1
7671,117,650,1
7672,117,1133,1
7673,117,1202,2
7674,117,2373,1
7675,117,1273,1
7676,117,1609,1
7677,117,1650,1
7678,117,1677,1
7679,117,2312,4
7680,117,411,1
7681,117,1039,1
7682,117,1146,1
7683,117,2039,1
7684,117,2383,1
7685,117,632,1
7686,117,2298,1
7687,117,831,1
7688,117,2337,2
7689,81,131,15
7690,81,141,9
7691,81,60,25
7692,81,784,6
7693,81,24,3
7694,81,22,6
7695,81,51,43
7696,81,18,6
7697,81,158,2
7698,81,801,2
7699,81,109,2
7700,81,98,25
7701,81,73,1
7702,81,76,2
7703,81,445,1
7704,81,313,1
7705,81,11,1
7706,81,90,10
7707,81,1254,3
7708,81,85,4
7709,81,603,8
7710,81,128,3
7711,81,1508,4
7712,81,633,4
7713,81,621,1
7714,81,1590,1
7715,81,1307,2
7716,81,1996,3
7717,81,1939,1
7718,81,2050,1
7719,81,2223,1
7720,81,1863,1
7721,141,90,17
7722,141,60,190
7723,141,599,4
7724,141,113,5
7725,141,131,37
7726,141,87,1
7727,141,158,183
7728,141,1254,24
7729,141,429,2
7730,141,96,12
7731,141,313,8
7732,141,172,9
7733,141,105,31
7734,141,67,19
7735,141,197,4
7736,141,58,4
7737,141,171,57
7738,141,18,64
7739,141,1308,7
7740,141,98,43
7741,141,159,3
7742,141,2052,12
7743,141,633,33
7744,141,73,3
7745,141,784,10
7746,141,822,2
7747,141,1219,1
7748,141,858,2
7749,141,22,2
7750,141,445,29
7751,141,84,5
7752,141,678,1
7753,141,24,1
7754,141,30,3
7755,141,20,1
7756,141,329,1
7757,141,1139,1
7758,141,425,4
7759,141,82,5
7760,141,9,3
7761,141,269,3
7762,141,51,9
7763,141,85,3
7764,141,77,2
7765,141,428,19
7766,141,441,2
7767,141,498,8
7768,141,1971,2
7769,141,78,1
7770,141,378,1
7771,141,76,3
7772,141,160,6
7773,141,802,2
7774,141,33,1
7775,141,217,2
7776,141,1404,2
7777,141,638,3
7778,141,685,2
7779,141,1022,2
7780,141,1590,4
7781,141,579,1
7782,141,1527,2
7783,141,1652,2
7784,141,301,1
7785,141,780,1
7786,141,965,3
7787,141,400,2
7788,141,536,1
7789,141,742,2
7790,141,1520,1
7791,141,583,2
7792,141,815,3
7793,141,968,2
7794,141,727,2
7795,141,779,1
7796,141,1188,1
7797,141,1068,3
7798,141,1018,1
7799,141,350,2
7800,141,1396,1
7801,141,1449,1
7802,141,1544,1
7803,141,1556,1
7804,141,1601,1
7805,141,2372,1
7806,141,1677,1
7807,141,336,1
7808,141,2017,1
7809,141,1812,2
7810,141,216,1
7811,141,1895,1
7812,141,2201,4
7813,141,1273,1
7814,141,230,1
7815,141,2275,1
7816,141,178,1
7817,141,2357,1
7818,141,2257,1
7819,141,2482,1
7820,1590,1254,104
7821,1590,18,175
7822,1590,67,55
7823,1590,172,1
7824,1590,84,4
7825,1590,445,11
7826,1590,20,1
7827,1590,784,14
7828,1590,428,19
7829,1590,1735,3
7830,1590,96,21
7831,1590,197,13
7832,1590,633,58
7833,1590,160,10
7834,1590,599,46
7835,1590,1675,1
7836,1590,1009,1
7837,1590,60,2
7838,1590,1771,2
7839,1590,301,2
7840,1590,2237,2
7841,1590,1055,3
7842,1590,51,44
7843,1590,971,1
7844,1590,1510,1
7845,1590,927,2
7846,1590,1017,16
7847,1590,1781,1
7848,1590,640,1
7849,1590,929,1
7850,1590,1680,26
7851,1590,77,3
7852,1590,754,2
7853,1590,794,1
7854,1590,845,4
7855,1590,2338,1
7856,1590,795,1
7857,1590,1512,1
7858,1590,33,1
7859,1590,1308,3
7860,1590,1764,2
7861,1590,30,1
7862,1590,1163,1
7863,1590,1202,1
7864,1590,2063,1
7865,1590,2168,2
7866,1590,1541,2
7867,1590,98,1
7868,1590,1364,1
7869,1590,1592,1
7870,1590,790,1
7871,1590,24,1
7872,1590,1219,1
7873,1590,1287,1
7874,1590,2166,4
7875,1590,2362,1
7876,1590,1136,1
7877,1590,2578,1
7878,1590,2608,1
7879,76,784,1
7880,76,90,1
7881,76,18,3
7882,76,1254,3
7883,76,638,1
7884,76,51,1
7885,76,283,1
7886,76,214,1
7887,76,197,1
7888,76,441,1
7889,76,60,1
7890,90,1254,7
7891,90,105,10
7892,90,18,7
7893,90,22,1
7894,90,67,2
7895,90,203,2
7896,90,131,2
7897,90,51,2
7898,90,98,1
7899,90,1273,4
7900,90,60,5
7901,90,1155,2
7902,90,445,3
7903,90,31,1
7904,90,30,1
7905,90,113,1
7906,90,82,1
7907,90,991,2
7908,90,78,6
7909,90,784,2
7910,90,498,1
7911,90,801,1
7912,90,71,1
7913,90,486,1
7914,90,349,1
7915,90,599,1
7916,90,1230,3
7917,90,215,2
7918,90,2520,3
7919,105,1254,11
7920,105,60,54
7921,105,642,3
7922,105,67,6
7923,105,801,2
7924,105,18,13
7925,105,269,3
7926,105,498,1
7927,105,98,6
7928,105,51,4
7929,105,82,1
7930,105,30,5
7931,105,341,1
7932,105,31,1
7933,105,638,2
7934,105,441,2
7935,105,158,2
7936,105,71,1
7937,105,465,8
7938,105,513,4
7939,105,11,6
7940,105,78,2
7941,105,313,1
7942,105,85,5
7943,105,24,10
7944,105,109,2
7945,105,9,1
7946,105,728,2
7947,105,198,2
7948,105,222,3
7949,105,442,2
7950,105,517,5
7951,105,1668,4
7952,105,2271,2
7953,105,649,1
7954,105,833,4
7955,105,1058,1
7956,105,633,5
7957,105,1346,1
7958,105,428,1
7959,105,510,1
7960,105,1823,2
7961,105,1873,5
7962,105,2026,1
7963,105,470,2
7964,105,512,1
7965,105,2434,2
7966,60,73,9
7967,60,82,14
7968,60,158,23
7969,60,18,28
7970,60,22,10
7971,60,19,1
7972,60,24,21
7973,60,1254,19
7974,60,1508,10
7975,60,498,1
7976,60,67,14
7977,60,1081,4
7978,60,20,2
7979,60,30,8
7980,60,85,11
7981,60,197,2
7982,60,599,3
7983,60,131,6
7984,60,51,17
7985,60,429,1
7986,60,456,3
7987,60,627,3
7988,60,9,1
7989,60,469,1
7990,60,96,3
7991,60,113,3
7992,60,1467,2
7993,60,441,1
7994,60,637,1
7995,60,77,1
7996,60,11,2
7997,60,1247,3
7998,60,428,3
7999,60,109,1
8000,60,633,9
8001,60,801,1
8002,60,237,1
8003,60,1273,1
8004,60,839,1
8005,60,2228,1
8006,60,1523,1
8007,60,1920,1
8008,60,2206,1
8009,31,32,22
8010,31,314,8
8011,31,1077,1
8012,31,24,1
8013,131,1996,4
8014,131,1102,19
8015,131,98,16
8016,131,51,24
8017,131,82,4
8018,131,18,3
8019,131,158,3
8020,131,85,1
8021,131,733,2
8022,131,92,1
8023,131,959,6
8024,131,1273,5
8025,131,1356,3
8026,131,540,1
8027,131,546,1
8028,131,1319,1
8029,131,2123,2
8030,131,633,1
8031,131,1928,1
8032,131,801,7
8033,131,2357,2
8034,158,22,42
8035,158,498,2
8036,158,67,4
8037,158,78,3
8038,158,18,5
8039,158,1254,2
8040,158,96,4
8041,158,445,1
8042,158,71,1
8043,158,24,2
8044,158,947,1
8045,158,98,1
8046,158,2224,2
8047,158,2517,1
8048,22,1254,3
8049,22,18,5
8050,22,82,1
8051,22,67,3
8052,22,51,1
8053,22,24,3
8054,18,1254,6154
8055,18,67,2869
8056,18,445,2035
8057,18,30,1731
8058,18,441,319
8059,18,880,4
8060,18,51,36
8061,18,20,197
8062,18,197,485
8063,18,113,418
8064,18,599,3839
8065,18,77,187
8066,18,172,91
8067,18,84,205
8068,18,96,652
8069,18,1527,2
8070,18,27,1
8071,18,633,25
8072,18,1081,723
8073,18,269,1
8074,18,58,47
8075,18,1508,6
8076,18,1386,3
8077,18,1273,5
8078,18,73,6
8079,18,784,25
8080,18,972,106
8081,18,1069,3
8082,18,428,1
8083,18,109,4
8084,18,1680,7
8085,18,212,1
8086,18,801,2
8087,18,1387,4
8088,18,71,2
8089,18,333,2
8090,18,248,1
8091,18,82,1
8092,18,98,2
8093,18,1247,1
8094,18,9,8
8095,18,160,5
8096,18,997,2
8097,18,538,1
8098,18,1822,1
8099,18,24,7
8100,18,790,6
8101,18,751,1
8102,18,895,1
8103,18,979,4
8104,18,981,1
8105,18,1026,1
8106,18,1099,2
8107,18,2523,1
8108,18,512,1
8109,18,1014,1
8110,18,1412,4
8111,18,1445,1
8112,18,1489,1
8113,18,1567,2
8114,18,1578,2
8115,18,1219,1
8116,18,2172,1
8117,18,2030,1
8118,18,2176,1
8119,18,1735,1
8120,18,2272,1
8121,18,2504,1
8122,18,2517,1
8123,18,2568,1
8124,18,2607,4
8125,18,1487,1
8126,445,1254,1011
8127,445,67,540
8128,445,30,287
8129,445,20,36
8130,445,599,450
8131,445,96,39
8132,445,197,89
8133,445,113,47
8134,445,441,24
8135,445,77,34
8136,445,172,12
8137,445,784,1
8138,445,313,2
8139,445,1081,22
8140,445,73,1
8141,445,84,20
8142,445,58,5
8143,445,51,4
8144,445,9,1
8145,445,24,2
8146,445,972,2
8147,445,498,2
8148,445,1273,3
8149,445,486,2
8150,445,171,1
8151,445,160,2
8152,445,790,1
8153,445,1266,1
8154,445,633,10
8155,445,706,4
8156,445,11,1
8157,445,1140,1
8158,445,2537,1
8159,445,2622,1
8160,445,2628,1
8161,1254,599,929
8162,1254,30,1418
8163,1254,67,3422
8164,1254,20,209
8165,1254,197,318
8166,1254,51,14
8167,1254,77,172
8168,1254,96,213
8169,1254,113,315
8170,1254,84,103
8171,1254,58,48
8172,1254,172,30
8173,1254,441,81
8174,1254,784,12
8175,1254,1508,1
8176,1254,1401,2
8177,1254,633,20
8178,1254,98,8
8179,1254,1081,119
8180,1254,2592,1
8181,1254,1014,2
8182,1254,269,2
8183,1254,124,2
8184,1254,24,3
8185,1254,73,1
8186,1254,1822,1
8187,1254,428,12
8188,1254,9,39
8189,1254,13,6
8190,1254,1163,2
8191,1254,2168,1
8192,1254,1052,4
8193,1254,716,1
8194,1254,972,4
8195,1254,109,2
8196,1254,526,2
8197,1254,1308,1
8198,1254,1215,14
8199,1254,1273,1
8200,1254,880,4
8201,1254,638,1
8202,1254,447,1
8203,1254,486,4
8204,1254,2284,2
8205,1254,2503,2
8206,1254,2046,1
8207,1254,801,1
8208,1254,790,4
8209,1254,1744,1
8210,1254,161,2
8211,1254,1069,4
8212,1254,714,1
8213,1254,2517,1
8214,1254,894,1
8215,1254,1468,1
8216,1254,279,1
8217,1254,1513,1
8218,1254,1545,1
8219,1254,1553,1
8220,1254,1585,1
8221,1254,1219,1
8222,1254,2622,2
8223,1254,2157,1
8224,1254,2240,1
8225,1254,2568,1
8226,30,67,503
8227,30,599,305
8228,30,113,39
8229,30,77,33
8230,30,20,42
8231,30,197,55
8232,30,441,24
8233,30,96,34
8234,30,1899,1
8235,30,790,5
8236,30,73,1
8237,30,1081,17
8238,30,84,12
8239,30,1273,2
8240,30,58,4
8241,30,109,1
8242,30,979,2
8243,30,172,5
8244,30,2503,2
8245,30,162,1
8246,30,638,1
8247,30,1434,2
8248,30,633,1
8249,30,391,1
8250,30,985,1
8251,30,9,1
8252,30,1355,2
8253,30,1674,1
8254,30,1974,2
8255,30,2156,3
8256,784,98,3
8257,784,978,1000
8258,784,388,10
8259,784,1680,1829
8260,784,801,6
8261,784,2033,6
8262,784,67,5
8263,784,1856,2
8264,784,1891,2
8265,784,428,2
8266,784,1273,5
8267,784,1331,1
8268,784,96,1
8269,784,818,3
8270,784,1402,15
8271,784,51,2
8272,784,1358,1
8273,784,774,3
8274,784,1341,6
8275,784,1536,1
8276,784,1533,2
8277,784,2130,9
8278,784,633,1
8279,784,1485,2
8280,784,24,6
8281,784,1782,1
8282,784,1850,2
8283,784,1739,3
8284,784,1765,2
8285,784,1803,1
8286,784,1837,2
8287,784,1911,3
8288,784,1988,1
8289,784,1755,1
8290,784,2539,2
8291,67,20,157
8292,67,113,170
8293,67,197,908
8294,67,58,17
8295,67,77,855
8296,67,599,369
8297,67,441,37
8298,67,134,3
8299,67,96,85
8300,67,1081,76
8301,67,84,52
8302,67,98,4
8303,67,172,12
8304,67,1308,3
8305,67,33,2
8306,67,51,4
8307,67,181,3
8308,67,1401,22
8309,67,428,2
8310,67,161,4
8311,67,78,2
8312,67,633,9
8313,67,24,10
8314,67,2284,3
8315,67,972,4
8316,67,1273,4
8317,67,9,2
8318,67,1876,2
8319,67,2622,22
8320,67,688,2
8321,67,727,1
8322,67,902,1
8323,67,1744,2
8324,67,880,2
8325,67,73,1
8326,67,1689,1
8327,67,342,3
8328,67,1215,2
8329,67,1667,1
8330,67,1313,2
8331,67,359,1
8332,67,1255,1
8333,67,2316,2
8334,67,790,5
8335,67,1503,1
8336,67,716,1
8337,67,1585,1
8338,67,960,1
8339,67,2591,2
8340,67,1754,1
8341,67,2396,4
8342,67,2537,2
8343,20,197,10
8344,20,113,6
8345,20,58,2
8346,20,599,18
8347,20,96,10
8348,20,77,2
8349,20,84,8
8350,20,172,1
8351,20,98,1
8352,20,498,1
8353,20,171,6
8354,20,24,1
8355,20,71,1
8356,20,441,1
8357,20,1081,4
8358,20,371,1
8359,51,1177,15
8360,51,82,5
8361,51,113,2
8362,51,172,3
8363,51,269,1
8364,51,801,1
8365,51,85,10
8366,51,1017,261
8367,51,84,3
8368,51,1191,22
8369,51,96,8
8370,51,441,2
8371,51,98,11
8372,51,825,36
8373,51,9,11
8374,51,1247,1
8375,51,923,29
8376,51,219,2
8377,51,253,4
8378,51,633,31
8379,51,24,4
8380,51,265,10
8381,51,627,79
8382,51,556,3
8383,51,1094,1
8384,51,13,2
8385,51,340,1
8386,51,382,1
8387,51,691,2
8388,51,638,1
8389,51,408,1
8390,51,423,5
8391,51,599,3
8392,51,435,3
8393,51,1057,2
8394,51,456,4
8395,51,1199,1
8396,51,474,1
8397,51,553,1
8398,51,1976,1
8399,51,109,2
8400,51,1273,20
8401,51,521,1
8402,51,73,2
8403,51,546,1
8404,51,549,1
8405,51,557,7
8406,51,1996,1
8407,51,936,1
8408,51,2052,1
8409,51,538,1
8410,51,582,3
8411,51,598,3
8412,51,1143,9
8413,51,652,3
8414,51,684,1
8415,51,694,2
8416,51,702,1
8417,51,1113,14
8418,51,1062,8
8419,51,719,1
8420,51,725,1
8421,51,739,9
8422,51,740,3
8423,51,746,3
8424,51,1589,4
8425,51,755,1
8426,51,1112,3
8427,51,773,2
8428,51,1393,7
8429,51,1312,3
8430,51,870,2
8431,51,875,1
8432,51,490,1
8433,51,609,1
8434,51,906,2
8435,51,1087,6
8436,51,922,3
8437,51,924,1
8438,51,927,5
8439,51,929,2
8440,51,1202,9
8441,51,944,2
8442,51,955,1
8443,51,990,3
8444,51,994,6
8445,51,1862,1
8446,51,1009,2
8447,51,1019,1
8448,51,1027,1
8449,51,2563,1
8450,51,1034,1
8451,51,1059,2
8452,51,1075,1
8453,51,1838,3
8454,51,2567,1
8455,51,1091,1
8456,51,1168,3
8457,51,1093,4
8458,51,1098,3
8459,51,1104,2
8460,51,1107,2
8461,51,287,1
8462,51,1124,5
8463,51,1129,2
8464,51,1136,1
8465,51,1145,2
8466,51,2615,1
8467,51,1150,1
8468,51,1164,5
8469,51,1167,2
8470,51,197,1
8471,51,1298,4
8472,51,1182,2
8473,51,2535,1
8474,51,1201,1
8475,51,1207,3
8476,51,1209,2
8477,51,1216,2
8478,51,1225,3
8479,51,1315,1
8480,51,1319,1
8481,51,2156,1
8482,51,1329,4
8483,51,1364,1
8484,51,1308,2
8485,51,1378,1
8486,51,2559,1
8487,51,428,2
8488,51,1437,2
8489,51,80,1
8490,51,1464,1
8491,51,733,1
8492,51,1499,1
8493,51,1509,1
8494,51,1520,1
8495,51,1157,11
8496,51,1915,3
8497,51,1552,1
8498,51,1215,1
8499,51,1569,5
8500,51,1572,2
8501,51,1588,1
8502,51,2360,2
8503,51,1596,2
8504,51,1089,1
8505,51,1618,1
8506,51,1647,2
8507,51,2213,3
8508,51,1687,1
8509,51,1717,2
8510,51,1745,1
8511,51,1749,2
8512,51,1763,3
8513,51,1977,1
8514,51,1858,3
8515,51,1912,1
8516,51,1913,1
8517,51,1939,2
8518,51,1944,2
8519,51,2141,1
8520,51,2044,2
8521,51,1762,1
8522,51,2127,1
8523,51,2150,1
8524,51,365,1
8525,51,2180,1
8526,51,2191,1
8527,51,2198,1
8528,51,2263,1
8529,51,2293,1
8530,51,2642,1
8531,51,2442,1
8532,51,2508,3
8533,51,2512,1
8534,51,2556,2
8535,51,33,5
8536,51,2610,35
8537,51,2502,1
8538,51,1234,1
8539,51,2632,1
8540,197,113,16
8541,197,77,32
8542,197,599,55
8543,197,96,5
8544,197,84,2
8545,197,441,2
8546,197,98,1
8547,197,357,2
8548,197,428,2
8549,197,73,1
8550,197,790,3
8551,197,2030,2
8552,1508,801,1
8553,77,84,4
8554,77,113,20
8555,77,599,24
8556,77,58,2
8557,77,1081,2
8558,77,96,5
8559,77,211,3
8560,77,98,1
8561,77,1295,5
8562,77,790,1
8563,77,1641,4
8564,172,599,10
8565,172,96,15
8566,172,661,2
8567,172,113,1
8568,172,441,1
8569,24,11,1
8570,24,98,10
8571,24,95,4
8572,24,269,16
8573,24,68,11
8574,24,208,2
8575,24,93,56
8576,24,101,3
8577,24,1096,3
8578,24,801,3
8579,24,84,2
8580,24,1111,2
8581,24,859,6
8582,24,1057,8
8583,24,2010,3
8584,24,136,2
8585,24,9,1
8586,24,184,3
8587,24,495,8
8588,24,210,2
8589,24,221,5
8590,24,78,1
8591,24,270,2
8592,24,275,4
8593,24,1235,5
8594,24,1473,13
8595,24,581,3
8596,24,613,2
8597,24,1273,1
8598,24,723,2
8599,24,785,1
8600,24,978,3
8601,24,569,1
8602,24,820,1
8603,24,428,1
8604,24,861,2
8605,24,872,2
8606,24,96,1
8607,24,1081,1
8608,24,860,1
8609,24,1031,3
8610,24,1082,1
8611,24,1244,2
8612,24,1368,1
8613,24,1476,2
8614,24,1504,3
8615,24,1709,1
8616,24,1801,1
8617,24,1884,1
8618,24,633,1
8619,24,71,1
8620,24,2425,1
8621,24,2495,1
8622,24,599,1
8623,24,490,1
8624,24,2618,3
8625,78,98,6
8626,78,313,2
8627,78,111,1
8628,78,462,3
8629,78,477,1
8630,78,492,1
8631,78,101,1
8632,78,978,1
8633,78,294,1
8634,78,2126,2
8635,78,1273,1
8636,82,73,1
8637,82,599,1
8638,84,113,38
8639,84,58,11
8640,84,599,13
8641,84,96,4
8642,84,313,3
8643,84,441,1
8644,84,792,2
8645,84,1223,2
8646,84,1357,2
8647,84,1273,1
8648,84,1445,2
8649,84,1489,2
8650,84,1578,5
8651,84,2041,3
8652,84,2597,1
8653,269,498,1
8654,269,101,5
8655,269,96,1
8656,801,11,1
8657,801,98,11
8658,801,638,2
8659,801,559,3
8660,801,633,1
8661,801,1996,2
8662,801,1839,1
8663,801,2129,1
8664,11,73,1
8665,113,58,21
8666,113,96,16
8667,113,441,28
8668,113,599,52
8669,113,1081,3
8670,498,699,1
8671,498,96,1
8672,498,630,1
8673,85,633,1
8674,85,252,1
8675,85,96,1
8676,85,1279,1
8677,599,96,61
8678,599,441,33
8679,599,1081,26
8680,599,1434,1
8681,599,972,1
8682,599,71,1
8683,599,58,1
8684,599,428,4
8685,599,447,1
8686,599,1966,4
8687,599,2624,2
8688,599,633,11
8689,599,2626,2
8690,599,644,5
8691,599,1231,1
8692,599,160,1
8693,599,687,1
8694,599,13,3
8695,599,1675,2
8696,599,1993,4
8697,599,1541,2
8698,599,1273,1
8699,599,1638,1
8700,599,1731,1
8701,599,1762,4
8702,599,1799,1
8703,599,2158,1
8704,599,2252,1
8705,599,1084,1
8706,599,2517,1
8707,599,2592,1
8708,13,1273,1
8709,13,1308,7
8710,13,9,38
8711,13,428,8
8712,13,160,2
8713,13,1235,3
8714,13,359,1
8715,313,98,18
8716,313,978,4
8717,313,9,1
8718,313,394,1
8719,313,633,2
8720,313,1243,2
8721,313,1215,1
8722,313,1738,2
8723,1102,98,20
8724,1102,556,1
8725,98,978,17
8726,98,319,5
8727,98,96,1
8728,98,174,2
8729,98,441,1
8730,98,101,1
8731,98,1017,8
8732,98,516,1
8733,98,632,1
8734,98,958,2
8735,98,9,1
8736,98,1308,1
8737,98,73,1
8738,98,1273,1
8739,441,96,4
8740,441,535,2
8741,441,901,3
8742,441,1217,2
8743,441,657,1
8744,441,1545,1
8745,441,2401,1
8746,638,428,8
8747,638,9,2
8748,638,790,1
8749,638,1679,1
8750,638,1308,1
8751,638,633,1
8752,96,1081,9
8753,96,58,2
8754,96,1273,3
8755,96,1365,1
8756,96,751,2
8757,96,1877,2
8758,96,1598,2
8759,96,1680,1
8760,96,633,4
8761,428,633,80
8762,428,9,10
8763,428,1308,11
8764,428,714,5
8765,428,1057,9
8766,428,897,1
8767,428,1273,3
8768,428,1842,2
8769,428,458,2
8770,428,610,1
8771,428,951,2
8772,428,1235,2
8773,428,1442,2
8774,428,1614,2
8775,428,880,1
8776,428,2601,2
8777,428,1735,5
8778,428,80,1
8779,428,1125,1
8780,428,1215,1
8781,428,716,1
8782,428,1172,1
8783,428,2028,1
8784,428,2634,1
8785,21,396,3
8786,1273,9,3
8787,1273,403,1
8788,1273,627,3
8789,1273,695,1
8790,1273,740,1
8791,1273,633,13
8792,1273,969,2
8793,1273,1308,3
8794,1273,1365,1
8795,1273,1490,2
8796,1273,1497,2
8797,1273,1581,2
8798,1273,2068,1
8799,1273,1619,2
8800,1273,1620,2
8801,1273,1633,2
8802,1273,80,5
8803,1273,1825,1
8804,1273,1249,1
8805,1273,1824,1
8806,1273,1586,1
8807,1273,1830,3
8808,1273,1895,1
8809,1273,1881,1
8810,1273,1896,3
8811,1273,1929,1
8812,1273,1938,1
8813,1273,1950,1
8814,1273,2037,1
8815,1273,2058,1
8816,1273,2092,1
8817,1273,2178,1
8818,1273,1738,1
8819,1273,1279,1
8820,1273,2375,2
8821,1273,2464,1
8822,1273,2488,2
8823,32,314,1
8824,37,73,1
8825,73,71,1
8826,73,633,1
8827,73,1520,3
8828,73,1797,1
8829,73,1679,1
8830,1081,2624,1
8831,1081,972,1
8832,40,1440,1
8833,237,2596,1
8834,237,543,1
8835,1935,464,3
8836,71,633,1
8837,48,1144,2
8838,978,1072,1
8839,978,1347,1
8840,978,1891,1
8841,978,1782,9
8842,978,774,3
8843,978,388,8
8844,978,1680,4
8845,978,1848,4
8846,978,2130,4
8847,978,1358,2
8848,978,1739,2
8849,978,1533,1
8850,978,1587,3
8851,978,2479,3
8852,978,1989,2
8853,978,1850,3
8854,790,2503,2
8855,790,633,4
8856,633,1308,33
8857,633,160,12
8858,633,1017,4
8859,633,9,3
8860,633,987,2
8861,633,714,7
8862,633,1057,1
8863,633,2196,4
8864,633,516,1
8865,633,553,3
8866,633,486,10
8867,633,560,4
8868,633,836,2
8869,633,1494,1
8870,633,1565,2
8871,633,510,1
8872,633,1680,3
8873,633,2621,4
8874,633,2338,4
8875,633,2485,2
8876,633,1629,1
8877,633,1525,6
8878,633,768,2
8879,633,1112,2
8880,633,2313,2
8881,633,849,2
8882,633,1213,4
8883,633,1094,3
8884,633,961,1
8885,633,1737,2
8886,633,418,4
8887,633,703,1
8888,633,2230,1
8889,633,1215,1
8890,633,2058,3
8891,633,1640,1
8892,633,637,1
8893,633,1407,2
8894,633,215,1
8895,633,1369,1
8896,633,2398,1
8897,633,1490,2
8898,633,1510,2
8899,633,2420,1
8900,633,1520,1
8901,633,2172,2
8902,633,806,1
8903,633,1685,1
8904,633,1734,1
8905,633,1808,1
8906,633,1851,1
8907,633,1916,2
8908,633,2503,1
8909,633,1968,1
8910,633,1986,3
8911,633,2008,1
8912,633,2626,1
8913,633,583,1
8914,633,2104,1
8915,633,80,1
8916,633,2168,1
8917,633,2590,4
8918,633,839,1
8919,633,2266,1
8920,633,2315,1
8921,633,2530,1
8922,633,2364,1
8923,633,2457,4
8924,633,2441,1
8925,633,1672,1
8926,633,2505,1
8927,633,2586,1
8928,633,1019,1
8929,9,1308,8
8930,9,268,2
8931,9,160,14
8932,9,1637,1
8933,9,1442,4
8934,9,1235,4
8935,9,359,2
8936,9,351,2
8937,9,880,1
8938,9,898,1
8939,9,1057,3
8940,1017,1304,2
8941,1017,776,2
8942,1017,929,2
8943,1017,1168,2
8944,1017,1552,5
8945,1017,1009,3
8946,1017,2356,1
8947,1017,1157,34
8948,1017,927,1
8949,1017,948,1
8950,1017,456,1
8951,1017,2343,1
8952,1017,2578,10
8953,171,2060,1
8954,1191,870,3
8955,1191,496,2
8956,839,563,2
8957,839,1909,1
8958,80,2290,1
8959,160,680,1
8960,160,486,35
8961,160,1215,4
8962,160,1308,15
